id,payment_date,invoice_number,deduction_amount,deduction_reason,unique_promo,promo_quantity,net_receipts,list_price,purchase_order,promo_asin,rebate_in_agreement_currency,unique_key,podata_po,podata_asin,case_size,quantity_received,case_cost,total_cost,eaches_quantity,agreement_num,rebate_percent,agreement_end,unit_price,quantity_variance,actual_netreceipts,netreceipts_variance,valid_rebate_rate,valid_po,valid_sku,price_variance,qty_variance,validation_status,invalid_amount,detailed_reason
3720,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6THM7P,96,2384.64,2591.04,1A328IOM,B01M6THM7P,476.93,1A328IOMB01M6THM7P,1A328IOM,B01M6THM7P,0,60,0,0,0,,0,,24.84,96,0,2384.64,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3721,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6THM7P,96,2384.64,2591.04,1A328IOM,B01M6THM7P,476.93,1A328IOMB01M6THM7P,1A328IOM,B01M6THM7P,0,60,0,0,0,,0,,24.84,96,0,2384.64,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3722,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6THM7P,96,2384.64,2591.04,1A328IOM,B01M6THM7P,476.93,1A328IOMB01M6THM7P,1A328IOM,B01M6THM7P,0,60,0,0,0,,0,,24.84,96,0,2384.64,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3723,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6THM7P,96,2384.64,2591.04,1A328IOM,B01M6THM7P,476.93,1A328IOMB01M6THM7P,1A328IOM,B01M6THM7P,0,60,0,0,0,,0,,24.84,96,0,2384.64,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3724,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6TK228,270,6706.8,7287.3,1A328IOM,B01M6TK228,1341.36,1A328IOMB01M6TK228,1A328IOM,B01M6TK228,0,198,0,0,0,,0,,24.84,270,0,6706.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3725,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6TK228,270,6706.8,7287.3,1A328IOM,B01M6TK228,1341.36,1A328IOMB01M6TK228,1A328IOM,B01M6TK228,0,198,0,0,0,,0,,24.84,270,0,6706.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3726,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6TK228,270,6706.8,7287.3,1A328IOM,B01M6TK228,1341.36,1A328IOMB01M6TK228,1A328IOM,B01M6TK228,0,198,0,0,0,,0,,24.84,270,0,6706.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3727,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB01M6TK228,270,6706.8,7287.3,1A328IOM,B01M6TK228,1341.36,1A328IOMB01M6TK228,1A328IOM,B01M6TK228,0,198,0,0,0,,0,,24.84,270,0,6706.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3728,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H4CQF,450,6300,9895.5,1A328IOM,B07D3H4CQF,1260.0,1A328IOMB07D3H4CQF,1A328IOM,B07D3H4CQF,0,432,0,0,0,,0,,14,450,0,6300,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3729,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H4CQF,450,6300,9895.5,1A328IOM,B07D3H4CQF,1260.0,1A328IOMB07D3H4CQF,1A328IOM,B07D3H4CQF,0,432,0,0,0,,0,,14,450,0,6300,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3730,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H4CQF,450,6300,9895.5,1A328IOM,B07D3H4CQF,1260.0,1A328IOMB07D3H4CQF,1A328IOM,B07D3H4CQF,0,432,0,0,0,,0,,14,450,0,6300,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3731,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H4CQF,450,6300,9895.5,1A328IOM,B07D3H4CQF,1260.0,1A328IOMB07D3H4CQF,1A328IOM,B07D3H4CQF,0,432,0,0,0,,0,,14,450,0,6300,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3732,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H9KBM,6,84,131.94,1A328IOM,B07D3H9KBM,16.8,1A328IOMB07D3H9KBM,1A328IOM,B07D3H9KBM,0,6,0,0,0,,0,,14,6,0,84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3733,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H9KBM,6,84,131.94,1A328IOM,B07D3H9KBM,16.8,1A328IOMB07D3H9KBM,1A328IOM,B07D3H9KBM,0,6,0,0,0,,0,,14,6,0,84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3734,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H9KBM,6,84,131.94,1A328IOM,B07D3H9KBM,16.8,1A328IOMB07D3H9KBM,1A328IOM,B07D3H9KBM,0,6,0,0,0,,0,,14,6,0,84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3735,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07D3H9KBM,6,84,131.94,1A328IOM,B07D3H9KBM,16.8,1A328IOMB07D3H9KBM,1A328IOM,B07D3H9KBM,0,6,0,0,0,,0,,14,6,0,84,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3736,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07LC7HSZN,54,756,809.46,1A328IOM,B07LC7HSZN,151.2,1A328IOMB07LC7HSZN,1A328IOM,B07LC7HSZN,0,54,0,0,0,,0,,14,54,0,756,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3737,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07LC7HSZN,54,756,809.46,1A328IOM,B07LC7HSZN,151.2,1A328IOMB07LC7HSZN,1A328IOM,B07LC7HSZN,0,54,0,0,0,,0,,14,54,0,756,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3738,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07LC7HSZN,54,756,809.46,1A328IOM,B07LC7HSZN,151.2,1A328IOMB07LC7HSZN,1A328IOM,B07LC7HSZN,0,54,0,0,0,,0,,14,54,0,756,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3739,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07LC7HSZN,54,756,809.46,1A328IOM,B07LC7HSZN,151.2,1A328IOMB07LC7HSZN,1A328IOM,B07LC7HSZN,0,54,0,0,0,,0,,14,54,0,756,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3740,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q61TRLH,5,51.2,59.95,1A328IOM,B07Q61TRLH,10.24,1A328IOMB07Q61TRLH,1A328IOM,B07Q61TRLH,0,9,0,0,0,,0,,10.24,5,0,51.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3741,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q61TRLH,5,51.2,59.95,1A328IOM,B07Q61TRLH,10.24,1A328IOMB07Q61TRLH,1A328IOM,B07Q61TRLH,0,9,0,0,0,,0,,10.24,5,0,51.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3742,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q61TRLH,5,51.2,59.95,1A328IOM,B07Q61TRLH,10.24,1A328IOMB07Q61TRLH,1A328IOM,B07Q61TRLH,0,9,0,0,0,,0,,10.24,5,0,51.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3743,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q61TRLH,5,51.2,59.95,1A328IOM,B07Q61TRLH,10.24,1A328IOMB07Q61TRLH,1A328IOM,B07Q61TRLH,0,9,0,0,0,,0,,10.24,5,0,51.2,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3744,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q89M576,57,583.68,683.43,1A328IOM,B07Q89M576,116.74,1A328IOMB07Q89M576,1A328IOM,B07Q89M576,0,65,0,0,0,,0,,10.24,57,0,583.68,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3745,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q89M576,57,583.68,683.43,1A328IOM,B07Q89M576,116.74,1A328IOMB07Q89M576,1A328IOM,B07Q89M576,0,65,0,0,0,,0,,10.24,57,0,583.68,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3746,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q89M576,57,583.68,683.43,1A328IOM,B07Q89M576,116.74,1A328IOMB07Q89M576,1A328IOM,B07Q89M576,0,65,0,0,0,,0,,10.24,57,0,583.68,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3747,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07Q89M576,57,583.68,683.43,1A328IOM,B07Q89M576,116.74,1A328IOMB07Q89M576,1A328IOM,B07Q89M576,0,65,0,0,0,,0,,10.24,57,0,583.68,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3748,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07ZQYM8MJ,337,8371.08,9095.63,1A328IOM,B07ZQYM8MJ,1674.22,1A328IOMB07ZQYM8MJ,1A328IOM,B07ZQYM8MJ,0,342,0,0,0,,0,,24.84,337,0,8371.08,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3749,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07ZQYM8MJ,337,8371.08,9095.63,1A328IOM,B07ZQYM8MJ,1674.22,1A328IOMB07ZQYM8MJ,1A328IOM,B07ZQYM8MJ,0,342,0,0,0,,0,,24.84,337,0,8371.08,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3750,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07ZQYM8MJ,337,8371.08,9095.63,1A328IOM,B07ZQYM8MJ,1674.22,1A328IOMB07ZQYM8MJ,1A328IOM,B07ZQYM8MJ,0,342,0,0,0,,0,,24.84,337,0,8371.08,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3751,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB07ZQYM8MJ,337,8371.08,9095.63,1A328IOM,B07ZQYM8MJ,1674.22,1A328IOMB07ZQYM8MJ,1A328IOM,B07ZQYM8MJ,0,342,0,0,0,,0,,24.84,337,0,8371.08,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3752,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB084HJ1T2N,43,602,644.57,1A328IOM,B084HJ1T2N,120.4,1A328IOMB084HJ1T2N,1A328IOM,B084HJ1T2N,0,36,0,0,0,,0,,14,43,0,602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3753,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB084HJ1T2N,43,602,644.57,1A328IOM,B084HJ1T2N,120.4,1A328IOMB084HJ1T2N,1A328IOM,B084HJ1T2N,0,36,0,0,0,,0,,14,43,0,602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3754,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB084HJ1T2N,43,602,644.57,1A328IOM,B084HJ1T2N,120.4,1A328IOMB084HJ1T2N,1A328IOM,B084HJ1T2N,0,36,0,0,0,,0,,14,43,0,602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3755,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB084HJ1T2N,43,602,644.57,1A328IOM,B084HJ1T2N,120.4,1A328IOMB084HJ1T2N,1A328IOM,B084HJ1T2N,0,36,0,0,0,,0,,14,43,0,602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3756,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB08XZ1P2X8,117,1755,2104.83,1A328IOM,B08XZ1P2X8,351,1A328IOMB08XZ1P2X8,1A328IOM,B08XZ1P2X8,0,102,0,0,0,,0,,15,117,0,1755,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3757,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB08XZ1P2X8,117,1755,2104.83,1A328IOM,B08XZ1P2X8,351,1A328IOMB08XZ1P2X8,1A328IOM,B08XZ1P2X8,0,102,0,0,0,,0,,15,117,0,1755,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3758,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB08XZ1P2X8,117,1755,2104.83,1A328IOM,B08XZ1P2X8,351,1A328IOMB08XZ1P2X8,1A328IOM,B08XZ1P2X8,0,102,0,0,0,,0,,15,117,0,1755,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3759,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB08XZ1P2X8,117,1755,2104.83,1A328IOM,B08XZ1P2X8,351,1A328IOMB08XZ1P2X8,1A328IOM,B08XZ1P2X8,0,102,0,0,0,,0,,15,117,0,1755,Valid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3760,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMW172Z,66,1639.44,1781.34,1A328IOM,B09KMW172Z,327.89,1A328IOMB09KMW172Z,1A328IOM,B09KMW172Z,0,66,0,0,0,,0,,24.84,66,0,1639.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3761,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMW172Z,66,1639.44,1781.34,1A328IOM,B09KMW172Z,327.89,1A328IOMB09KMW172Z,1A328IOM,B09KMW172Z,0,66,0,0,0,,0,,24.84,66,0,1639.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3762,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMW172Z,66,1639.44,1781.34,1A328IOM,B09KMW172Z,327.89,1A328IOMB09KMW172Z,1A328IOM,B09KMW172Z,0,66,0,0,0,,0,,24.84,66,0,1639.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3763,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMW172Z,66,1639.44,1781.34,1A328IOM,B09KMW172Z,327.89,1A328IOMB09KMW172Z,1A328IOM,B09KMW172Z,0,66,0,0,0,,0,,24.84,66,0,1639.44,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3764,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMWCX72,48,1192.32,1295.52,1A328IOM,B09KMWCX72,238.46,1A328IOMB09KMWCX72,1A328IOM,B09KMWCX72,0,48,0,0,0,,0,,24.84,48,0,1192.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3765,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMWCX72,48,1192.32,1295.52,1A328IOM,B09KMWCX72,238.46,1A328IOMB09KMWCX72,1A328IOM,B09KMWCX72,0,48,0,0,0,,0,,24.84,48,0,1192.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3766,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMWCX72,48,1192.32,1295.52,1A328IOM,B09KMWCX72,238.46,1A328IOMB09KMWCX72,1A328IOM,B09KMWCX72,0,48,0,0,0,,0,,24.84,48,0,1192.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3767,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB09KMWCX72,48,1192.32,1295.52,1A328IOM,B09KMWCX72,238.46,1A328IOMB09KMWCX72,1A328IOM,B09KMWCX72,0,48,0,0,0,,0,,24.84,48,0,1192.32,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3768,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B9262TP3,67,3551,3751.33,1A328IOM,B0B9262TP3,710.2,1A328IOMB0B9262TP3,1A328IOM,B0B9262TP3,0,80,0,0,0,,0,,53,67,0,3551,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3769,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B9262TP3,67,3551,3751.33,1A328IOM,B0B9262TP3,710.2,1A328IOMB0B9262TP3,1A328IOM,B0B9262TP3,0,80,0,0,0,,0,,53,67,0,3551,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3770,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B9262TP3,67,3551,3751.33,1A328IOM,B0B9262TP3,710.2,1A328IOMB0B9262TP3,1A328IOM,B0B9262TP3,0,80,0,0,0,,0,,53,67,0,3551,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3771,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B9262TP3,67,3551,3751.33,1A328IOM,B0B9262TP3,710.2,1A328IOMB0B9262TP3,1A328IOM,B0B9262TP3,0,80,0,0,0,,0,,53,67,0,3551,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3772,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B92GC75Y,6,318,335.94,1A328IOM,B0B92GC75Y,63.6,1A328IOMB0B92GC75Y,1A328IOM,B0B92GC75Y,0,6,0,0,0,,0,,53,6,0,318,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3773,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B92GC75Y,6,318,335.94,1A328IOM,B0B92GC75Y,63.6,1A328IOMB0B92GC75Y,1A328IOM,B0B92GC75Y,0,6,0,0,0,,0,,53,6,0,318,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3774,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B92GC75Y,6,318,335.94,1A328IOM,B0B92GC75Y,63.6,1A328IOMB0B92GC75Y,1A328IOM,B0B92GC75Y,0,6,0,0,0,,0,,53,6,0,318,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3775,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0B92GC75Y,6,318,335.94,1A328IOM,B0B92GC75Y,63.6,1A328IOMB0B92GC75Y,1A328IOM,B0B92GC75Y,0,6,0,0,0,,0,,53,6,0,318,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3776,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFY34Z9N,29,1548.6,1912.26,1A328IOM,B0BFY34Z9N,309.72,1A328IOMB0BFY34Z9N,1A328IOM,B0BFY34Z9N,0,40,0,0,0,,0,,53.4,29,0,1548.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3777,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFY34Z9N,29,1548.6,1912.26,1A328IOM,B0BFY34Z9N,309.72,1A328IOMB0BFY34Z9N,1A328IOM,B0BFY34Z9N,0,40,0,0,0,,0,,53.4,29,0,1548.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3778,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFY34Z9N,29,1548.6,1912.26,1A328IOM,B0BFY34Z9N,309.72,1A328IOMB0BFY34Z9N,1A328IOM,B0BFY34Z9N,0,40,0,0,0,,0,,53.4,29,0,1548.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3779,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFY34Z9N,29,1548.6,1912.26,1A328IOM,B0BFY34Z9N,309.72,1A328IOMB0BFY34Z9N,1A328IOM,B0BFY34Z9N,0,40,0,0,0,,0,,53.4,29,0,1548.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3780,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZMYY8J,4,213.6,263.76,1A328IOM,B0BFZMYY8J,42.72,1A328IOMB0BFZMYY8J,1A328IOM,B0BFZMYY8J,0,4,0,0,0,,0,,53.4,4,0,213.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3781,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZMYY8J,4,213.6,263.76,1A328IOM,B0BFZMYY8J,42.72,1A328IOMB0BFZMYY8J,1A328IOM,B0BFZMYY8J,0,4,0,0,0,,0,,53.4,4,0,213.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3782,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZMYY8J,4,213.6,263.76,1A328IOM,B0BFZMYY8J,42.72,1A328IOMB0BFZMYY8J,1A328IOM,B0BFZMYY8J,0,4,0,0,0,,0,,53.4,4,0,213.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3783,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZMYY8J,4,213.6,263.76,1A328IOM,B0BFZMYY8J,42.72,1A328IOMB0BFZMYY8J,1A328IOM,B0BFZMYY8J,0,4,0,0,0,,0,,53.4,4,0,213.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3784,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZWLVFX,1,53.4,65.94,1A328IOM,B0BFZWLVFX,10.68,1A328IOMB0BFZWLVFX,1A328IOM,B0BFZWLVFX,0,1,0,0,0,,0,,53.4,1,0,53.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3785,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZWLVFX,1,53.4,65.94,1A328IOM,B0BFZWLVFX,10.68,1A328IOMB0BFZWLVFX,1A328IOM,B0BFZWLVFX,0,1,0,0,0,,0,,53.4,1,0,53.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3786,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZWLVFX,1,53.4,65.94,1A328IOM,B0BFZWLVFX,10.68,1A328IOMB0BFZWLVFX,1A328IOM,B0BFZWLVFX,0,1,0,0,0,,0,,53.4,1,0,53.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3787,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BFZWLVFX,1,53.4,65.94,1A328IOM,B0BFZWLVFX,10.68,1A328IOMB0BFZWLVFX,1A328IOM,B0BFZWLVFX,0,1,0,0,0,,0,,53.4,1,0,53.4,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3788,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BG8NTZWD,2,106.8,131.88,1A328IOM,B0BG8NTZWD,21.36,1A328IOMB0BG8NTZWD,1A328IOM,B0BG8NTZWD,0,33,0,0,0,,0,,53.4,2,0,106.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3789,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BG8NTZWD,2,106.8,131.88,1A328IOM,B0BG8NTZWD,21.36,1A328IOMB0BG8NTZWD,1A328IOM,B0BG8NTZWD,0,33,0,0,0,,0,,53.4,2,0,106.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3790,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BG8NTZWD,2,106.8,131.88,1A328IOM,B0BG8NTZWD,21.36,1A328IOMB0BG8NTZWD,1A328IOM,B0BG8NTZWD,0,33,0,0,0,,0,,53.4,2,0,106.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3791,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BG8NTZWD,2,106.8,131.88,1A328IOM,B0BG8NTZWD,21.36,1A328IOMB0BG8NTZWD,1A328IOM,B0BG8NTZWD,0,33,0,0,0,,0,,53.4,2,0,106.8,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3793,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BHXFTSV4,30,1602,1978.2,1A328IOM,B0BHXFTSV4,320.4,1A328IOMB0BHXFTSV4,1A328IOM,B0BHXFTSV4,0,34,0,0,0,,0,,53,30,0,1602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3794,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BHXFTSV4,30,1602,1978.2,1A328IOM,B0BHXFTSV4,320.4,1A328IOMB0BHXFTSV4,1A328IOM,B0BHXFTSV4,0,34,0,0,0,,0,,53,30,0,1602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3795,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BHXFTSV4,30,1602,1978.2,1A328IOM,B0BHXFTSV4,320.4,1A328IOMB0BHXFTSV4,1A328IOM,B0BHXFTSV4,0,34,0,0,0,,0,,53,30,0,1602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3796,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BHXFTSV4,30,1602,1978.2,1A328IOM,B0BHXFTSV4,320.4,1A328IOMB0BHXFTSV4,1A328IOM,B0BHXFTSV4,0,34,0,0,0,,0,,53,30,0,1602,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3801,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BJXW16DL,139,7422.6,9165.66,1A328IOM,B0BJXW16DL,1484.52,1A328IOMB0BJXW16DL,1A328IOM,B0BJXW16DL,0,91,0,0,0,,0,,53.4,139,0,7422.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
3802,2023-11-27,6429-801766995,34790.4,Promotions ,1A328IOMB0BJXW16DL,139,7422.6,9165.66,1A328IOM,B0BJXW16DL,1484.52,1A328IOMB0BJXW16DL,1A328IOM,B0BJXW16DL,0,91,0,0,0,,0,,53.4,139,0,7422.6,Invalid,Valid,Valid,,Invalid,Invalid,0,Quantity deducted is higher than received quantity
