id,standard_customer,invoice_number,sku,deducted_amount,deducted_qty,deducted_price_per_qty,deduction_date,invoice_location,reason_code,sub_reason_code,deduction_reason,backup_status,
,AWG,9032230054,-,240.69,1,240.69,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251176,AWG,9032230054,-,346.77,1,346.77,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032231479,-,103.75,1,103.75,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251202,AWG,9032231479,-,252.46,1,252.46,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032231814,-,47.63,1,47.63,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032231866,-,19.56,1,19.56,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
326052,C&S,9032231916,-,322.91,1,322.91,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032232391,-,100.13,1,100.13,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032232391,-,100.13,1,100.13,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032232736,-,57.56,1,57.56,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032232832,-,241.5,1,241.5,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251200 ,AWG,9032232834,-,253.3,1,253.3,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251436,AWG,9032233275,-,53.81,1,53.81,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625413,Kroger,9032233277,-,123.39,1,123.39,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251348 ,AWG,9032233327,-,115.96,1,115.96,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
624683,Kroger,9032233494,-,111.26,1,111.26,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325427,C&S,9032233641,-,221.73,1,221.73,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032234413,-,222.51,1,222.51,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032234414,-,107.12,1,107.12,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032234414,-,107.12,1,107.12,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032234421,-,207.26,1,207.26,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032234428,-,141.11,1,141.11,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032234428,-,141.11,1,141.11,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032234429,-,275.37,1,275.37,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032234495,-,166.32,1,166.32,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032234498,-,83.93,1,83.93,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032234500,-,64.17,1,64.17,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251474,AWG,9032235404,-,50.43,1,50.43,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032236000,-,84.62,1,84.62,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236000,-,84.62,1,84.62,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236001,-,149.35,1,149.35,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236001,-,149.35,1,149.35,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236002,-,176.81,1,176.81,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032236003,-,55.04,1,55.04,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236003,-,55.04,1,55.04,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
625577,Kroger,9032236030,-,174.49,1,174.49,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032236107,-,241.45,1,241.45,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032236108,-,89.88,1,89.88,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236108,-,89.88,1,89.88,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236109,-,93.06,1,93.06,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236109,-,93.06,1,93.06,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236662,-,88.32,1,88.32,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236662,-,88.32,1,88.32,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032236663,-,376.14,1,376.14,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032237813,-,220.06,1,220.06,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032238252,-,61.05,1,61.05,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251190,AWG,9032238252,-,341.8,1,341.8,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032241591,-,207.79,1,207.79,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325429,C&S,9032241732,-,296.41,1,296.41,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325428,C&S,9032241735,-,236.78,1,236.78,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032241778,-,91.63,1,91.63,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032242126,-,75.24,1,75.24,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032242431,-,108.1,1,108.1,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251382,AWG,9032242644,-,173.25,1,173.25,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251085,AWG,9032242645,-,398.76,1,398.76,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625435,Kroger,9032243287,-,102.64,1,102.64,13-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032243841,-,118.52,1,118.52,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243841,-,118.52,1,118.52,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243845,-,89.77,1,89.77,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243845,-,89.77,1,89.77,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243847,-,335.57,1,335.57,30-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032243876,-,111.82,1,111.82,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243876,-,111.82,1,111.82,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243878,-,201.13,1,201.13,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032243882,-,96.55,1,96.55,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243882,-,96.55,1,96.55,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243904,-,71.82,1,71.82,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243904,-,71.82,1,71.82,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032243905,-,182.89,1,182.89,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032244281,-,63.01,1,63.01,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251196 ,AWG,9032244281,-,254.77,1,254.77,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032244288,-,55.71,1,55.71,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251422 ,AWG,9032244288,-,57.8,1,57.8,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
625448,Kroger,9032246372,-,154.9,1,154.9,13-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032246903,-,54.18,1,54.18,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246903,-,54.18,1,54.18,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246905,-,95.17,1,95.17,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246905,-,95.17,1,95.17,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246908,-,160.23,1,160.23,31-01-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032246970,-,67.34,1,67.34,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246970,-,67.34,1,67.34,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246973,-,64.24,1,64.24,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032246973,-,64.24,1,64.24,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032247077,-,264.38,1,264.38,1/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325432,C&S,9032248136,-,355.9,1,355.9,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325431,C&S,9032248149,-,300.88,1,300.88,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325430,C&S,9032248150,-,276.96,1,276.96,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032248402,-,358.16,1,358.16,14-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625581,Kroger,9032248442,-,218.37,1,218.37,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032249296,-,266.26,1,266.26,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251181,AWG,9032249296,-,345.78,1,345.78,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032249304,-,53.05,1,53.05,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032249406,-,62.74,1,62.74,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251399,AWG,9032249408,-,65.61,1,65.61,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325433,C&S,9032249689,-,248.87,1,248.87,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325548,C&S,9032249737,-,299.55,1,299.55,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032250547,-,92.54,1,92.54,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625493,Kroger,9032251045,-,140.37,1,140.37,14-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032251107,-,83.55,1,83.55,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032251895,-,189.3,1,189.3,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032252055,-,256.58,1,256.58,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032252058,-,128.17,1,128.17,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
627137,Kroger,9032252386,-,286.2,1,286.2,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625571,Kroger,9032252391,-,165.2,1,165.2,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032252425,-,100.7,1,100.7,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0251389,AWG,9032252959,-,176.43,1,176.43,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032252985,-,71.46,1,71.46,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032252985,-,71.46,1,71.46,2/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032253760,-,61.68,1,61.68,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032253760,-,61.68,1,61.68,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,2
325434,C&S,9032253792,-,271.31,1,271.31,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325551,C&S,9032253798,-,303.73,1,303.73,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325535,C&S,9032253808,-,294.06,1,294.06,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032253908,-,378.24,1,378.24,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625561,Kroger,9032253970,-,149.13,1,149.13,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625506,Kroger,9032254006,-,103.88,1,103.88,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
627146,Kroger,9032254272,-,123.38,1,123.38,16-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032254764,-,307.77,1,307.77,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032255110,-,134.48,1,134.48,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032255142,-,96.12,1,96.12,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
625558,Kroger,9032255213,-,125.86,1,125.86,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032255886,-,17.92,1,17.92,16-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032255961,-,89.49,1,89.49,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032257289,-,247.57,1,247.57,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032257292,-,64.97,1,64.97,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032257292,-,64.97,1,64.97,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032257295,-,63.22,1,63.22,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032257295,-,63.22,1,63.22,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Kroger,9032258149,-,359.6,1,359.6,16-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032258216,-,335.62,1,335.62,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032259220,-,101.93,1,101.93,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,AWG,9032259220,-,215.66,1,215.66,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
VEN0251193,AWG,9032259220,-,294.45,1,294.45,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Publix,9032259854,-,55.98,1,55.98,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032259854,-,55.98,1,55.98,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032259858,-,119.32,1,119.32,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032259858,-,119.32,1,119.32,3/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Kroger,9032260758,-,19.76,1,19.76,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
627150,Kroger,9032261623,-,143.92,1,143.92,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032261659,-,94.66,1,94.66,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
627168,Kroger,9032261661,-,201.44,1,201.44,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032261961,-,120.43,1,120.43,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261961,-,120.43,1,120.43,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261962,-,106.03,1,106.03,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261962,-,106.03,1,106.03,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261966,-,281.24,1,281.24,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032261967,-,250.46,1,250.46,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032261970,-,118.97,1,118.97,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261970,-,118.97,1,118.97,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261978,-,118.46,1,118.46,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261978,-,118.46,1,118.46,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261980,-,131.2,1,131.2,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261980,-,131.2,1,131.2,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261981,-,147.39,1,147.39,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032261981,-,147.39,1,147.39,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032262023,-,296.88,1,296.88,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032262138,-,381.88,1,381.88,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
627157,Kroger,9032262163,-,165.45,1,165.45,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032262219,-,180.8,1,180.8,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Kroger,9032262311,-,394.44,1,394.44,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032262588,-,68.29,1,68.29,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251367 ,AWG,9032262588,-,84.4,1,84.4,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032263103,-,162.7,1,162.7,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032263265,-,158.69,1,158.69,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032264872,-,111.05,1,111.05,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264872,-,111.05,1,111.05,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264873,-,57.49,1,57.49,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264873,-,57.49,1,57.49,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264876,-,72.99,1,72.99,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264876,-,72.99,1,72.99,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264877,-,103.29,1,103.29,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264877,-,103.29,1,103.29,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264879,-,106.73,1,106.73,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264879,-,106.73,1,106.73,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264880,-,90.23,1,90.23,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264880,-,90.23,1,90.23,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032264881,-,208.88,1,208.88,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
627148,Kroger,9032265445,-,135.05,1,135.05,16-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032265502,-,259.74,1,259.74,6/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032268263,-,137.35,1,137.35,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032268263,-,137.35,1,137.35,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032268266,-,128.71,1,128.71,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032268266,-,128.71,1,128.71,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032268269,-,320.5,1,320.5,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032268285,-,104.6,1,104.6,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032268285,-,104.6,1,104.6,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
627161,Kroger,9032269076,-,200.57,1,200.57,17-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325559,C&S,9032270145,-,286.9,1,286.9,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032270495,-,100.47,1,100.47,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
325561,C&S,9032270495,-,100.47,1,100.47,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0251375 ,AWG,9032270713,-,73.71,1,73.71,14-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032271715,-,124.12,1,124.12,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032271715,-,124.12,1,124.12,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032272259,-,59.26,1,59.26,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032272367,-,124.27,1,124.27,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032272367,-,54.58,1,54.58,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032272842,-,124.02,1,124.02,15-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0257444 ,AWG,9032273177,-,302.32,1,302.32,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032273292,-,138.7,1,138.7,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032273292,-,138.7,1,138.7,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032273641,-,257.8,1,257.8,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032274285,-,98.48,1,98.48,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032274285,-,98.48,1,98.48,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,AWG,9032274759,-,84.75,1,84.75,9/1/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325557,C&S,9032274869,-,55.22,1,55.22,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,C&S,9032275952,-,315.41,1,315.41,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
326024,C&S,9032275952,-,315.41,1,315.41,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032275952,-,315.41,1,315.41,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
326022,C&S,9032275956,-,243,1,243,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032275956,-,243,1,243,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032275956,-,243,1,243,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
326023,C&S,9032275957,-,279.63,1,279.63,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032275957,-,279.63,1,279.63,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032275957,-,279.63,1,279.63,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Publix,9032276349,-,82.03,1,82.03,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032276349,-,82.03,1,82.03,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032276384,-,124.61,1,124.61,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032276384,-,124.61,1,124.61,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
VEN0258173 ,AWG,9032276820,-,97.01,1,97.01,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032276821,-,297.56,1,297.56,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032276822,-,331.27,1,331.27,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,AWG,9032276823,-,165.46,1,165.46,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
VEN0258907,AWG,9032276833,-,51.22,1,51.22,20-03-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
325562,C&S,9032277324,-,148.76,1,148.76,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032277324,-,148.76,1,148.76,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,C&S,9032277324,-,148.76,1,148.76,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,3
,Supervalu,9032277336,-,93.21,1,93.21,13-02-2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Publix,9032277956,-,92.77,1,92.77,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032277956,-,92.77,1,92.77,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
326032,C&S,9032278513,-,275.22,1,275.22,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
326028,C&S,9032278581,-,251.54,1,251.54,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Spartan Nash,9032278855,-,98.7,1,98.7,7/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
,Gordon,9032279498,-,50.29,1,50.29,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Gordon,9032279498,-,50.29,1,50.29,8/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,2
,Publix,9032279532,-,162.79,1,162.79,9/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
326025,C&S,9032280024,-,157.63,1,157.63,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
326026,C&S,9032280443,-,166.06,1,166.06,10/2/2023,-,Freight Allowance,-,Freight Allowance,Yes,1
