concat,invoice_number,invoice_date,sku,billed_qty,gross_price,oi_deal,promo_allowance,cash_discount,freight_amount,others,net_price,gross_price_per_qty,net_price_per_qty,fuel_allowance,lane,freight_rate,freight_weight,gross_weight,total_freight,order_number,bol,carrier,freight_type,invoice_status
9111665552324910,9111665552,,324910,2,396.7,0,0,0,0,0,396.7,198.35,198.35,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552326895,9111665552,,326895,5,111.6,0,0,0,0,0,111.6,22.32,22.32,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552328411,9111665552,,328411,1,198.35,0,0,0,0,0,198.35,198.35,198.35,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552328418,9111665552,,328418,1,198.35,0,0,0,0,0,198.35,198.35,198.35,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552328431,9111665552,,328431,4,793.4,0,0,0,0,0,793.4,198.35,198.35,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552328438,9111665552,,328438,13,2578.55,0,0,0,0,0,2578.55,198.35,198.35,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552328447,9111665552,,328447,1,166.88,0,0,0,0,0,166.88,166.88,166.88,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552328468,9111665552,,328468,2,396.7,0,0,0,0,0,396.7,198.35,198.35,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552329515,9111665552,,329515,2,1356,0,0,0,0,0,1356,678,678,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552363083,9111665552,,363083,6,1445.4,0,0,0,0,0,1445.4,240.9,240.9,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552364606,9111665552,,364606,12,11738.4,0,0,0,0,0,11738.4,978.2,978.2,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552364815,9111665552,,364815,24,1483.2,0,0,0,0,0,1483.2,61.8,61.8,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552364975,9111665552,,364975,2,393.48,0,0,0,0,0,393.48,196.74,196.74,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
9111665552365965,9111665552,,365965,1,166.24,0,0,0,0,0,166.24,166.24,166.24,,,,,,,32806698,Multiple,ROADTEX TRANSPORTATION,,Yes
