Receive Date,Return Date,Invoice Day,Transaction Type,Quantity,Net Receipts,Net Receipts Currency,List Price,List Price Currency,Rebate In Agreement Currency,Agreement Currency,Rebate In Purchase Order Currency,Purchase Order Currency,Purchase Order,Asin,UPC,EAN,Manufacturer,Distributor,Product Group,Category,Subcategory,Title,Product Description,Binding,Cost Currency,Old Cost,New Cost,Price Protection Agreement,Price Protection Day,Cost Variance,Invoice,Multi-Country Parent Agreement ID,Invoice ID,,,
01-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3A6SPK1G,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
11-09-2023,,,Distributor Shipment,23,478.4,USD,528.77,USD,95.68,USD,95.68,USD,5K46MGRT,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,33NW6LJP,B09Q6K5LDM,,,PUCC9,P***9,325,32504000,32504002,"Cheez-It Snap'd, Cheese Crackers Chips, Thin Crisps, Lunch Snacks, Variety Pack, 22.5oz Box (3 Bags)",,unknown_binding,,,,,,,,,6429-801766995,,,
14-09-2023,,,Distributor Shipment,"2,447","50,285.85",USD,"57,724.73",USD,"10,057.17",USD,"10,057.17",USD,33I6IBZP,B07YP58GX8,,,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (5 Boxes, 60 Pop-Tarts)",,grocery,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5K46MGRT,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
07-09-2023,,,Distributor Shipment,10,424,USD,486.4,USD,84.8,USD,84.8,USD,28XHYP2O,B073PJHKBT,38000145674,38000145674,B37JK,7***G,325,32502500,32502506,"Rice Krispies Treats Marshmallow Snack Bars, Made with Whole Grain, Kids Snacks, Chocolatey Chip (80 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8IS9L87X,B07TR6YVJL,,,KEUB1,P***E,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,2,106.8,USD,131.88,USD,21.36,USD,21.36,USD,1A328IOM,B0BTTTLVXX,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,12,449.28,USD,470.88,USD,89.86,USD,89.86,USD,1421Z9XN,B002DHSP4Q,,,KEBF9,K***Q,325,32504000,32504002,"Cheez-It Baked Snack Cheese Crackers, Hot & Spicy, 18oz Trays (6 count)",,grocery,,,,,,,,,6429-801766995,,,
16-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3G71JEFD,B09LRFWV7N,38000273735,38000273728,KEPXO,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Variety Pack (16 Cans)",,grocery,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6N2GY74T,B0879N1QV3,,,B37JK,P***E,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3G71JEFD,B09LRFWV7N,38000273735,38000273728,KEPXO,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Variety Pack (16 Cans)",,grocery,,,,,,,,,6429-801766995,,,
12-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5Z4QXZKH,B07TR6YVJL,,,KEUB1,P***E,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
24-09-2023,,,Distributor Shipment,648,"10,251.36",USD,"12,694.32",USD,"2,050.27",USD,"2,050.27",USD,6N2GY74T,B0879N1QV3,,,B37JK,P***E,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
24-09-2023,,,Distributor Shipment,70,"1,456.00",USD,"1,609.30",USD,291.2,USD,291.2,USD,5K46MGRT,B0BYHB689F,,,CHR4B,C***B,325,32502500,32502506,"RXBAR Minis Protein Bars, Protein Snack, Snack Bars, Variety Pack (16 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2RC5XC7C,B07TQ99WFC,24100116881,24100116881,KEBF9,P***9,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,106,"1,085.44",USD,"1,270.94",USD,217.09,USD,217.09,USD,3KWV4VQJ,B07Q89M576,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
06-09-2023,,,Distributor Shipment,2,30.64,USD,33.98,USD,6.13,USD,6.13,USD,3A6SPK1G,B07QBSWNFN,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,89,"1,421.33",USD,"1,779.11",USD,284.27,USD,284.27,USD,5F9J6ONH,B07TN3C2HD,,,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 40oz Case (40 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
23-09-2023,,,Distributor Shipment,148,"2,335.44",USD,"3,192.36",USD,467.09,USD,467.09,USD,6DY4EQ4W,B001M20XA2,,,KEBF9,P***E,325,32504000,32504004,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Value Pack, Strawberry, (3 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-801766995,,,
03-09-2023,,,Distributor Shipment,3,45.96,USD,50.97,USD,9.19,USD,9.19,USD,3A6SPK1G,B07QBSWNFN,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
25-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,54T8ZNZV,B00C3YAEY8,38000845574,38000845574,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Original (12 Cans)",,unknown_binding,,,,,,,,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,184,"2,259.52",USD,"3,126.16",USD,451.9,USD,451.9,USD,4UK5ONSS,B07VKQ2WX8,,,KEBF9,7***G,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Kids Snacks, Whole Grain, Variety Pack (4 Boxes, 32 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5EAQNCVQ,B07TN3C2HD,,,KEBF9,P***E,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Original, 40oz Case (40 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
27-09-2023,,,Distributor Shipment,29,531.86,USD,608.71,USD,106.37,USD,106.37,USD,1NEZP5LZ,B07TQ99WFC,24100116881,24100116881,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
14-09-2023,,,Distributor Shipment,122,"2,342.40",USD,"2,621.78",USD,468.48,USD,468.48,USD,6K112ZOP,B08L7PX3V1,38000251528,38000251528,KEUB1,7***G,121,32502500,32502506,"Special K Protein Bars, Meal Replacement, Protein Snacks, Chocolate Peanut Butter (20 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
25-09-2023,,,Distributor Shipment,13,238.42,USD,272.87,USD,47.68,USD,47.68,USD,1NEZP5LZ,B07TQ99WFC,24100116881,24100116881,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
29-09-2023,,,Distributor Shipment,10,424,USD,486.4,USD,84.8,USD,84.8,USD,2PU24BLS,B073PJHKBT,38000145674,38000145674,KEBF9,7***G,325,32502500,32502506,"Rice Krispies Treats Marshmallow Snack Bars, Made with Whole Grain, Kids Snacks, Chocolatey Chip (80 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
12-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8XGJVDVH,B0B1QVRW19,,,PUCC9,P***9,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Variety Pack (3 Boxes, 30 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8XGJVDVH,B0B1QVRW19,,,PUCC9,P***9,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Variety Pack (3 Boxes, 30 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,54,"1,341.36",USD,"1,457.46",USD,268.27,USD,268.27,USD,6FUK5SEU,B0143NQVI4,8.57777E+11,7.78554E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Coconut Chocolate, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3A6SPK1G,B07QBSWNFN,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,33I6IBZP,B07YP58GX8,,,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (5 Boxes, 60 Pop-Tarts)",,grocery,,,,,,,,,6429-801766995,,,
14-09-2023,,,Distributor Shipment,1,18.6,USD,29.34,USD,3.72,USD,3.72,USD,7MXC7YCO,B08FSC3XG3,,,B37JK,P***9,325,32502500,32502506,"Rice Krispies Treats Homestyle Marshmallow Snack Bars, Kids Snacks, School Lunch, Original (6 Boxes, 36 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
23-09-2023,,,Distributor Shipment,30,745.2,USD,809.7,USD,149.04,USD,149.04,USD,6EB1ZEUJ,B01M60S8C3,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,10,352.8,USD,466.8,USD,70.56,USD,70.56,USD,6QXCQW4T,B0BG1818VW,38000500374,38000500374,PUCC9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Frosted Hot Fudge Sundae (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
06-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3A6SPK1G,B018H3LFJG,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Variety Pack (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
29-09-2023,,,Distributor Shipment,1,18.6,USD,20.99,USD,3.72,USD,3.72,USD,75KMZQLK,B0BQN9MXJ3,,,CHR4B,P***9,325,32502500,32502502,"RXBAR Protein Granola, 10g Protein, Breakfast Snacks, Chocolate (3 Bags)",,unknown_binding,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8UY95TYC,B0B59Y691J,24100102549,24100102549,PUCC9,P***9,325,32504000,32504002,"Cheez-It Snap'd Cheese Cracker Chips, Thin Crisps, Lunch Snacks, Variety Pack, 15oz Bag (20 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
07-08-2023,,05-08-2023,Cost Variance Distributor Shipment,4,,,,,0,USD,0,USD,8MKS9T9X,B0BFSFGNHR,1.93908E+11,1.93908E+11,AU0O4,C***B,325,32502500,32502506,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Strawberry, 22oz Box (12 Bars)",,unknown_binding,,,,,,0,812621662,,6429-801766995,,,
09-09-2023,,,Distributor Shipment,108,"1,749.60",USD,"2,262.60",USD,349.92,USD,349.92,USD,3AB393CX,B07YP3FR9Q,38000223662,38000223662,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Frosted Chocolatey Fudge (5 Boxes, 25 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,5Z4QXZKH,B07TR6YVJL,,,KEUB1,P***E,325,32504000,32504002,"Keebler Sandwich Crackers, Single Serve Snack Crackers, Lunch Snacks, Variety Pack (45 Packs)",,unknown_binding,,,,,,,,,6429-801766995,,,
23-09-2023,,,Distributor Shipment,20,705.6,USD,933.6,USD,141.12,USD,141.12,USD,6V8I4AQH,B07YP467WS,38000222467,38000222467,KEBF9,P***9,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Blueberry, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
11-09-2023,,,Distributor Shipment,1,10.24,USD,11.99,USD,2.05,USD,2.05,USD,3KWV4VQJ,B07Q89M576,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Chocolate (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
07-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,3GXSA4DS,B0029K2YH6,38000635700,38000635700,B37JK,P***9,325,32502500,32502501,"Kellogg's Frosted Flakes Breakfast Cereal Cups, 8 Vitamins and Minerals, Kids Snacks, Original, 25.2oz Case (12 Cups)",,grocery,,,,,,,,,6429-801766995,,,
18-07-2023,,17-07-2023,Cost Variance Distributor Shipment,3,,,,,0.38,USD,0.38,USD,4DGKIY4I,B08CPDPJJG,,,KEBF9,P***9,325,32502500,32502501,"Kellogg's Cracklin' Oat Bran Breakfast Cereal, Family Breakfast, Fiber Cereal, Original (3 Boxes)",,grocery,,,,,,1.92,821172554,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,263,"6,532.92",USD,"7,098.37",USD,"1,306.58",USD,"1,306.58",USD,1A328IOM,B0BQ9D92D8,1.93908E+11,1.93908E+11,AU0O4,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate, 23.2oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8EZD3KQJ,B083XTS18T,38000129544,38000129544,KEBF9,P***E,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Blueberry (6 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-801766995,,,
29-09-2023,,,Distributor Shipment,240,"4,274.40",USD,"5,037.60",USD,854.88,USD,854.88,USD,563TBFSD,B08Z572K8V,24100120345,24100120345,KEBF9,P***9,325,32504000,32504002,"Cheez-It Baked Snack Cheese Crackers, 3 Flavor Variety Pack, White Cheddar (1 Box), Original (1 Box) and Extra Toasty (1 Box)",,unknown_binding,,,,,,,,,6429-801766995,,,
04-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,649Z8TSI,B00C3YAEY8,38000845574,38000845574,KEBF9,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Original (12 Cans)",,unknown_binding,,,,,,,,,6429-801766995,,,
25-09-2023,,,Distributor Shipment,5,51.2,USD,59.95,USD,10.24,USD,10.24,USD,728P3MBB,B07Q61TRLH,,,CHR4B,C***B,325,32502500,32500849,"RX Nut Butter Peanut Butter, Protein Snack, Lunch Snacks, Honey Cinnamon (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
21-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6QXCQW4T,B0879N1QV3,,,B37JK,P***9,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
08-09-2023,,,Distributor Shipment,18,369.9,USD,404.82,USD,73.98,USD,73.98,USD,83TZS1DV,B08HWF68DR,,,KEUB1,7***G,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Foods, Kids Snacks, Variety Pack (60 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
18-07-2023,,22-07-2023,Cost Variance Distributor Shipment,1,,,,,0,USD,0,USD,4WWZUHTU,B0BG8NTZWD,,,CHR4B,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",,unknown_binding,,,,,,-0.01,806220053,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6DY4EQ4W,B001M20XA2,,,KEBF9,P***E,325,32504000,32504004,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Value Pack, Strawberry, (3 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,336,"6,189.12",USD,"8,447.04",USD,"1,237.82",USD,"1,237.82",USD,8EZD3KQJ,B083XTS18T,38000129544,38000129544,KEBF9,P***E,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Blueberry (6 Boxes, 48 Bars)",,grocery,,,,,,,,,6429-801766995,,,
24-09-2023,,,Distributor Shipment,2,106.8,USD,131.88,USD,21.36,USD,21.36,USD,6EB1ZEUJ,B0BTTTLVXX,,,CHR4B,C***B,325,32502500,32502506,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Peanut Butter Dark Chocolate (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
04-09-2023,,,Distributor Shipment,1,15.32,USD,16.99,USD,3.06,USD,3.06,USD,5GNLT6WS,B07QBSWNFN,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500849,"RXBAR Nut Butter Almond Butter, Protein Snack, Lunch Snacks, Vanilla (2 Jars)",,grocery,,,,,,,,,6429-801766995,,,
15-09-2023,,,Distributor Shipment,17,311.78,USD,356.83,USD,62.36,USD,62.36,USD,2WLXV4BN,B07TQ99WFC,24100116881,24100116881,KEBF9,7***G,325,32504000,32504002,"Cheez-It Cheese Crackers, Baked Snack Crackers, Office and Kids Snacks, Variety Pack, 38oz Case (42 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,1,53,USD,55.99,USD,10.6,USD,10.6,USD,8BWTGFVC,B0B9262TP3,,,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (5 Boxes, 25 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,8XGJVDVH,B0B1QVRW19,,,PUCC9,P***9,325,32502500,32502504,"Pop-Tarts Baked Pastry Bites, Kids Snacks, School Lunch, Variety Pack (3 Boxes, 30 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,414,"6,549.48",USD,"8,110.26",USD,"1,309.90",USD,"1,309.90",USD,6QXCQW4T,B0879N1QV3,,,B37JK,P***9,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6FUK5SEU,B0BG8PMYBY,1.93908E+11,1.93908E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, 12g Protein, Gluten Free Snacks, Variety Pack (10 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
24-09-2023,,,Distributor Shipment,32,403.2,USD,639.68,USD,80.64,USD,80.64,USD,8AS5UPOY,B0785RNKZS,38000182631,38000182631,KEBF9,K***5,325,32504000,32504027,"Pringles Potato Crisps Chips, Snack Stacks, Lunch Snacks, Office and Kids Snacks, Variety Pack (27 Cups)",,grocery,,,,,,,,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,10,504,USD,576,USD,100.8,USD,100.8,USD,4UK5ONSS,B00FIUDSLK,38000551307,38000551307,KEBF9,7***G,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Made with Whole Grain, School Lunch, Frosted Strawberry (120 Pop-Tarts)",,grocery,,,,,,,,,6429-801766995,,,
03-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6NZOT37O,B09LRFWV7N,38000273735,38000273728,KEPXO,K***5,325,32504000,32504001,"Pringles Potato Crisps Chips, Lunch Snacks, Office and Kids Snacks, Grab N' Go, Variety Pack (16 Cans)",,grocery,,,,,,,,,6429-801766995,,,
13-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,6QXCQW4T,B0879N1QV3,,,B37JK,P***9,325,32504000,32504002,"Kellogg's SCOOBY-DOO! Baked Graham Cracker Snacks, Lunch Snacks, Snack Crackers, Cinnamon (40 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
10-09-2023,,,Distributor Shipment,2,70.56,USD,93.36,USD,14.11,USD,14.11,USD,4MKB1BGC,B07YP3GKLQ,38000222481,38000222481,KEBF9,P***E,325,32502500,32502504,"Pop-Tarts Toaster Pastries, Breakfast Food and Kids Snacks, Unfrosted Brown Sugar Cinnamon, 10.15lb Case (96 Pop-Tarts)",,unknown_binding,,,,,,,,,6429-801766995,,,
29-07-2023,,20-07-2023,Cost Variance Distributor Shipment,2,,,,,-0.11,USD,-0.11,USD,2RNNRHKP,B09J789N4G,,,PUCC9,P***9,325,32502500,32502506,"Nutri-Grain Soft Baked Breakfast Bars, Made with Whole Grains, Kids Snacks, Value Pack, Apple Cinnamon (3 Boxes, 48 Bars)",,unknown_binding,,,,,,-0.54,807552649,,6429-801766995,,,
30-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,2YQR31BG,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-801766995,,,
05-09-2023,,,Distributor Shipment,0,0,USD,0,USD,0,USD,0,USD,24J25OOU,B084RDDFGR,38000240522,38000240522,KEUB1,P***E,325,32502500,32502506,"Rice Krispies Treats Crispy Marshmallow Squares, Kids Snacks, Snack Bars, Original (54 Bars)",,grocery,,,,,,,,,6429-801766995,,,
07-09-2023,,,Distributor Shipment,33,"1,762.20",USD,"2,176.02",USD,352.44,USD,352.44,USD,8BWTGFVC,B0BG8NTZWD,,,CHR4B,C***B,325,32502500,32500844,"RXBAR A.M. Protein Bars, Gluten Free Snacks, Breakfast Snacks, Honey Cinnamon Peanut Butter (6 Boxes, 30 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
23-09-2023,,,Distributor Shipment,9,76.14,USD,129.06,USD,15.23,USD,15.23,USD,5CFZ291B,B07MWLX4QD,,,KEBF9,P***9,325,32504000,32504002,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Double Cheese (6 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
09-09-2023,,,Distributor Shipment,"3,121","31,709.36",USD,"43,038.59",USD,"6,341.87",USD,"6,341.87",USD,19VMXQSZ,B0BV7BT26B,38000287114,38000287114,B37JK,P***9,325,32502500,32502506,"Rice Krispies Treats Mini Squares, Kids Snacks, Lunch Snacks, Variety Pack, 20.1oz Box (52 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
01-09-2023,,,Distributor Shipment,14,340.48,USD,486.64,USD,68.1,USD,68.1,USD,1421Z9XN,B0C6V4VT18,,,KELRQ,K***Q,325,32504000,32504002,"Cheez-It Puff'd Cheesy Baked Snacks, Puffed Snack Crackers, Kids Snacks, Grab N' Go, Double Cheese (4 Boxes, 48 Pouches)",,unknown_binding,,,,,,,,,6429-801766995,,,
25-09-2023,,,Distributor Shipment,1,8.46,USD,14.34,USD,1.69,USD,1.69,USD,5CFZ291B,B07MWLX4QD,,,KEBF9,P***9,325,32504000,32504002,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Double Cheese (6 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,42,454.86,USD,529.2,USD,90.97,USD,90.97,USD,8GU4OOLY,B091MX9DJJ,38000124938,38000124938,B37JK,P***9,325,32502500,32502506,"Kellogg's Special K Protein Meal Bars, 12g Protein Snacks, Meal Replacement, Chocolatey Chip Cookie Dough, 19oz Box (12 Bars)",,unknown_binding,,,,,,,,,6429-801766995,,,
17-09-2023,,,Distributor Shipment,29,245.34,USD,415.86,USD,49.07,USD,49.07,USD,8GU4OOLY,B07MWLX4QD,,,KEBF9,P***9,325,32504000,32504002,"Cheez-It Snack Mix, Lunch Snacks, Office and Kids Snacks, Double Cheese (6 Pouches)",,grocery,,,,,,,,,6429-801766995,,,
20-09-2023,,,Distributor Shipment,90,"2,235.60",USD,"2,429.10",USD,447.12,USD,447.12,USD,1A328IOM,B01M60S8C3,8.57777E+11,8.57777E+11,CHR4B,C***B,325,32502500,32500844,"RXBAR Protein Bars, Protein Snack, Snack Bars, Chocolate Chip, 22oz Box (12 Bars)",,grocery,,,,,,,,,6429-801766995,,,
