PO,Vendor,Ship to location,ASIN,External ID,Model Number,Title,Availability,Window Type,Window Start,Window End,Expected Date,Case Size,Quantity Requested,Accepted Quantity,Quantity received,Quantity Outstanding,Case Cost,Total Cost,External Id Type,Backordered
64SCB6HC,HONBV,"ONT8 - Moreno Valley, CA",B003GADB02,6.57622E+11,6.57622E+11,"Honest Kids Organic Juice Drink, Berry Berry Good Lemonade, 6.75 Fl Oz Pouches (Pack of 32)",Cancelled: Out of stock,Delivery window (Prepaid),6/6/2022,6/10/2022,,1,378,0,0,0,13.08,0,,
64SCB6HC,HONBV,"ONT8 - Moreno Valley, CA",B003GADAN0,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch Organic Fruit Juice Drink, 6.75 Fl Oz, 32 Pack",Cancelled: Out of stock,Delivery window (Prepaid),6/6/2022,6/10/2022,,1,2412,0,0,0,13.08,0,,
61CE9QDP,ATHEQ,"MDW2 - Joliet, IL",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/7/2022,6/10/2022,7/19/2022,1,504,504,503,1,29.4,14817.6,,
61CE9QDP,ATHEQ,"MDW2 - Joliet, IL",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/7/2022,6/10/2022,6/13/2022,1,504,0,0,0,34.65,0,,
61CE9QDP,ATHEQ,"MDW2 - Joliet, IL",B01DDIRDZA,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/7/2022,6/10/2022,6/13/2022,1,504,0,0,0,34.65,0,,
5OZX1H3G,ATHEQ,"FWA4 - FORT WAYNE, IN",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/7/2022,6/10/2022,7/18/2022,1,411,378,379,0,34.65,13097.7,,
5OZX1H3G,ATHEQ,"FWA4 - FORT WAYNE, IN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/7/2022,6/10/2022,7/18/2022,1,504,504,505,0,29.4,14817.6,,
5OZX1H3G,ATHEQ,"FWA4 - FORT WAYNE, IN",B07LCZC2C2,8.1162E+11,8.1162E+11,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/7/2022,6/10/2022,7/18/2022,1,414,378,379,0,29.4,11113.2,,
5OZX1H3G,ATHEQ,"FWA4 - FORT WAYNE, IN",B007MI2RI6,8.56312E+11,10148,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, No Artificial Sweeteners, Chocolate, 11.5 Fl Oz (Pack of 12)",Cancelled: Temporarily out of stock,Ship window (Collect),6/7/2022,6/10/2022,,1,528,0,0,0,28,0,,
5MRRHQNK,9S5OU,"HSE1 - HAGERSTOWN, MD",B088982B3D,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 6 Fl Oz Pouches, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,6/25/2022,6/16/2022,5,225,225,225,0,12.5,2812.5,,
5MRRHQNK,9S5OU,"HSE1 - HAGERSTOWN, MD",B07YSJT8TQ,6.57622E+11,6.57622E+11,"Honest Kids Organic Appley Ever After, 6 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,6/25/2022,6/16/2022,5,15,15,39,0,12.5,187.5,,
5FR5BOZF,9S5OU,"HSE1 - HAGERSTOWN, MD",B00EVSYBMA,6.57622E+11,6.57622E+11,"Honest Kids, Organic Super Fruit Punch, 6.75 Fl Oz Pouches, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,6/17/2022,6/16/2022,1,1188,4752,4748,4,3.12,14826.24,,
5FR5BOZF,9S5OU,"HSE1 - HAGERSTOWN, MD",B0032JLHK8,6.57622E+11,6.57622E+11,"Honest Kids, Goodness Grapeness Grape Fruit Juice, 6.75 Fl Oz (pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,6/17/2022,6/16/2022,4,864,864,864,0,12.36,10679.04,,
5ALZWSSY,HONBV,"TEB3 - Logan Township, NJ",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/20/2022,1,6,6,6,0,17.52,105.12,,
5ALZWSSY,HONBV,"TEB3 - Logan Township, NJ",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/20/2022,1,142,142,145,0,17.52,2487.84,,
5ALZWSSY,HONBV,"TEB3 - Logan Township, NJ",B087NH4PR8,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Berry Hibiscus Flavored Herbal Tea, 16.9 fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/20/2022,1,138,138,136,0,12.28,1694.64,,
56WHPL3U,HONBV,"ONT8 - Moreno Valley, CA",B08GL71GGD,6.57623E+11,6.57623E+11,"Honest Tea Variety Pack (Honey Green, Peach Oolong, Half & Half), 16.9 Fl Ounce Bottles (12 Pack), Variety Pack, 16.9 Fl Ounce",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,24,24,0,0,12.28,294.72,,
56WHPL3U,HONBV,"ONT8 - Moreno Valley, CA",B087NJGR5B,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Blood Orange Mango Flavored Herbal Tea, 16.9 fl oz (12 Pack)",Discontinued: Obsolete,Delivery window (Prepaid),6/6/2022,6/10/2022,,1,5,0,0,0,12.28,0,,
56WHPL3U,HONBV,"ONT8 - Moreno Valley, CA",B087NGN7F4,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Tea Peach Oolong, 16.9 Fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,1101,1101,1096,0,12.28,13520.28,,
56WHPL3U,HONBV,"ONT8 - Moreno Valley, CA",B00IJHU45M,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Half Tea & Half Lemonade Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,1179,1179,480,0,10.92,12874.68,,
56WHPL3U,HONBV,"ONT8 - Moreno Valley, CA",B003GADBYS,6.57622E+11,6.57622E+11,"Honest Tea Organic Fair Trade Honey Green Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,450,450,447,0,10.92,4914,,
54QXYORC,HONBV,"ONT8 - Moreno Valley, CA",B08GL71GGD,6.57623E+11,6.57623E+11,"Honest Tea Variety Pack (Honey Green, Peach Oolong, Half & Half), 16.9 Fl Ounce Bottles (12 Pack), Variety Pack, 16.9 Fl Ounce",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,15,15,0,0,12.28,184.2,,
54QXYORC,HONBV,"ONT8 - Moreno Valley, CA",B003GAJPPC,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, Grape Organic Fruit Juice Drink, 6.75 fl oz (32 Pack)",Cancelled: Out of stock,Delivery window (Prepaid),6/6/2022,6/10/2022,,1,36,0,0,0,13.08,0,,
54QXYORC,HONBV,"ONT8 - Moreno Valley, CA",B003GAJPJI,6.57623E+11,6.57623E+11,"Honest Kids Appley Ever After, Apple Organic Fruit Juice Drink, 6.75 Fl Oz (32 Pack)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,648,540,542,0,13.08,7063.2,,
54QXYORC,HONBV,"ONT8 - Moreno Valley, CA",B003GADBYS,6.57622E+11,6.57622E+11,"Honest Tea Organic Fair Trade Honey Green Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,1080,1080,1030,0,10.92,11793.6,,
54QXYORC,HONBV,"ONT8 - Moreno Valley, CA",B003GADAN0,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch Organic Fruit Juice Drink, 6.75 Fl Oz, 32 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/13/2022,1,1098,648,650,0,13.08,8475.84,,
41T9H81Q,XN1MA,"CLT2 - Charlotte, NC",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/11/2022,7/14/2022,6/17/2022,1,252,252,0,0,34.65,8731.8,,
41T9H81Q,XN1MA,"CLT2 - Charlotte, NC",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/11/2022,7/14/2022,6/17/2022,1,504,504,0,0,29.4,14817.6,,
3YKADS8R,HONBV,"ONT8 - Moreno Valley, CA",B087NGN7F4,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Tea Peach Oolong, 16.9 Fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),7/11/2022,7/14/2022,7/18/2022,1,69,69,26,0,12.28,847.32,,
3YKADS8R,HONBV,"ONT8 - Moreno Valley, CA",B00IJHU45M,6.57623E+11,6.57623E+11,"Honest Tea Organic Fair Trade Half Tea & Half Lemonade Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),7/11/2022,7/14/2022,7/18/2022,1,2916,2916,1949,0,10.92,31842.72,,
3L88SMHR,HONBV,"MDW9 - Aurora, IL",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/13/2022,6/14/2022,1,21,21,21,0,17.52,367.92,,
3L88SMHR,HONBV,"MDW9 - Aurora, IL",B087NH4PR8,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Berry Hibiscus Flavored Herbal Tea, 16.9 fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/13/2022,6/14/2022,1,83,83,83,0,12.28,1019.24,,
3L88SMHR,HONBV,"MDW9 - Aurora, IL",B01BLAW4LK,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 59 Fl Oz (Pack of 8)",,Delivery window (Prepaid),6/6/2022,6/13/2022,6/6/2022,1,4,0,4,0,22.32,0,,
3IDNJO9P,HONBV,"BOS7 - Fall River, MA",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),7/11/2022,7/14/2022,7/14/2022,1,25,25,25,0,17.52,438,,
3IDNJO9P,HONBV,"BOS7 - Fall River, MA",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),7/11/2022,7/14/2022,7/14/2022,1,36,36,20,0,17.52,630.72,,
3IDNJO9P,HONBV,"BOS7 - Fall River, MA",B01BLAW4UG,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, 59 Ounce (Pack of 8) (Packaging May Vary)",,Delivery window (Prepaid),7/11/2022,7/14/2022,7/11/2022,1,47,0,43,0,22.32,0,,
2Z5L4FWS,XN1MA,"MEM1 - Memphis, TN",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/6/2022,6/10/2022,7/14/2022,1,882,882,1329,0,34.65,30561.3,,
2Z5L4FWS,XN1MA,"MEM1 - Memphis, TN",B007MI2RU4,8.56312E+11,10007,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, No Artificial Sweeteners, Vanilla, 11.5 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/6/2022,6/10/2022,8/10/2022,1,352,352,353,0,28,9856,,
2TOEU9OH,HONBV,"OAK3 - Patterson, CA",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/13/2022,6/14/2022,1,46,46,48,0,17.52,805.92,,
2TOEU9OH,HONBV,"OAK3 - Patterson, CA",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/13/2022,6/14/2022,1,177,177,179,0,17.52,3101.04,,
2TOEU9OH,HONBV,"OAK3 - Patterson, CA",B01BLAW4LK,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 59 Fl Oz (Pack of 8)",Cancelled: Out of stock,Delivery window (Prepaid),6/6/2022,6/13/2022,,1,54,0,58,0,22.32,0,,
2O551X4O,HONBV,"LGB6 - Riverside, CA",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/9/2022,1,9,9,0,0,17.52,157.68,,
2O551X4O,HONBV,"LGB6 - Riverside, CA",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/9/2022,1,41,41,22,0,17.52,718.32,,
2O551X4O,HONBV,"LGB6 - Riverside, CA",B087NH4PR8,6.57623E+11,6.57623E+11,"Honest tea Organic Fair Trade Berry Hibiscus Flavored Herbal Tea, 16.9 fl Oz (Pack of 12)",Accepted: EDI Only,Delivery window (Prepaid),6/6/2022,6/10/2022,6/9/2022,1,54,54,54,0,12.28,663.12,,
2O551X4O,HONBV,"LGB6 - Riverside, CA",B01BLAW4UG,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, 59 Ounce (Pack of 8) (Packaging May Vary)",,Delivery window (Prepaid),6/6/2022,6/10/2022,6/6/2022,1,0,1,4,0,22.32,22.32,,
2O551X4O,HONBV,"LGB6 - Riverside, CA",B01BLAW4LK,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 59 Fl Oz (Pack of 8)",,Delivery window (Prepaid),6/6/2022,6/10/2022,6/6/2022,1,4,0,1,0,22.32,0,,
2O551X4O,HONBV,"LGB6 - Riverside, CA",B00YEOENEC,6.57622E+11,6.57622E+11,"Honest Tea Half Tea and Half Lemonade, 59 Fl Oz (Pack of 8)",,Delivery window (Prepaid),6/6/2022,6/10/2022,6/6/2022,1,0,1,27,0,17.52,17.52,,
2IQ9OJGX,9S5OU,"HMW1 - WILMINGTON, IL",B07YSJT8TQ,6.57622E+11,6.57622E+11,"Honest Kids Organic Appley Ever After, 6 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,6/29/2022,6/16/2022,5,45,45,45,0,12.5,562.5,,
27JZHSGI,9S5OU,"DCA2 - Eastvale, CA",B087Y446NH,6.57623E+11,6.57623E+11,"Honest Kids, Strawberry Peachy Keen, 48 Fl Oz",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,7/7/2022,6/17/2022,5,105,105,0,0,12.5,1312.5,,
27JZHSGI,9S5OU,"DCA2 - Eastvale, CA",B07YSJT8TQ,6.57622E+11,6.57622E+11,"Honest Kids Organic Appley Ever After, 6 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,7/7/2022,6/17/2022,5,105,105,0,0,12.5,1312.5,,
27JZHSGI,9S5OU,"DCA2 - Eastvale, CA",B00FBNTL2E,6.57623E+11,6.57623E+11,"Honest Kids, Organic Juice Drink, Appley Ever After, 6.75 Fl Oz, 8 Pack",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,7/7/2022,6/17/2022,4,108,108,0,0,12.48,1347.84,,
27JZHSGI,9S5OU,"DCA2 - Eastvale, CA",B0032JLHK8,6.57622E+11,6.57622E+11,"Honest Kids, Goodness Grapeness Grape Fruit Juice, 6.75 Fl Oz (pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),6/13/2022,7/7/2022,6/17/2022,4,144,144,0,0,12.48,1797.12,,
1VRF9XSW,ATHEQ,"ABE8 - Florence, NJ",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),6/6/2022,6/10/2022,7/21/2022,1,237,126,382,0,29.4,3704.4,,
1VRF9XSW,ATHEQ,"ABE8 - Florence, NJ",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Cancelled: Temporarily out of stock,Ship window (Collect),6/6/2022,6/10/2022,,1,671,671,2,0,34.65,23250.15,,
1VRF9XSW,ATHEQ,"ABE8 - Florence, NJ",B01DDIRDZA,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Cancelled: Temporarily out of stock,Ship window (Collect),6/6/2022,6/10/2022,,1,440,440,126,0,34.65,15246,,
6WTP3B1F,HONBV,"TPA2 - Lakeland, FL",B08GB3NL93,6.57623E+11,6.57623E+11,"Honest Tea Lori's Lemon Tea, 59 Fl Oz Bottles (Pack Of 8), Lori's Lemon Tea, 59 Fl Oz (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),7/5/2022,7/11/2022,7/15/2022,1,21,21,29,0,17.52,367.92,,
6WTP3B1F,HONBV,"TPA2 - Lakeland, FL",B08G9ZYDB4,6.57623E+11,6.57623E+11,"Honest Tea Just Green Tea, 59 Fl Oz Bottles (Pack of 8)",Accepted: EDI Only,Delivery window (Prepaid),7/5/2022,7/11/2022,7/15/2022,1,91,91,114,0,17.52,1594.32,,
6WTP3B1F,HONBV,"TPA2 - Lakeland, FL",B01BLAW4UG,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch, 59 Ounce (Pack of 8) (Packaging May Vary)",,Delivery window (Prepaid),7/5/2022,7/11/2022,7/5/2022,1,44,0,63,0,22.32,0,,
6WTP3B1F,HONBV,"TPA2 - Lakeland, FL",B01BLAW4LK,6.57623E+11,6.57623E+11,"Honest Kids Berry Good Lemonade, 59 Fl Oz (Pack of 8)",,Delivery window (Prepaid),7/5/2022,7/11/2022,7/5/2022,1,30,0,30,0,22.32,0,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,1638,1638,1738,0,34.65,56756.7,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,756,756,758,0,29.4,22226.4,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/2/2022,1,3402,3402,3383,0,29.4,100018.8,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B07LCZC2C2,8.1162E+11,8.1162E+11,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/10/2022,1,756,756,753,0,29.4,22226.4,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/10/2022,1,2394,2394,1131,0,34.65,82952.1,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B01DDIRDZA,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/9/2022,1,4032,4032,1387,0,34.65,139708.8,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B007MI2RU4,8.56312E+11,10007,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, No Artificial Sweeteners, Vanilla, 11.5 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,176,176,176,0,28,4928,,
6QIFJB9G,XN1MA,"MDW2 - Joliet, IL",B007MI2RI6,8.56312E+11,10148,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, No Artificial Sweeteners, Chocolate, 11.5 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,176,176,176,0,28,4928,,
6M1WLFCW,XN1MA,"CLT2 - Charlotte, NC",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,9/13/2022,1,378,378,251,0,34.65,13097.7,,
6JVDUJ1E,HONBV,"ONT8 - Moreno Valley, CA",B08HKCX67G,6.57623E+11,6.57623E+11,"Honest Kids Strawberry Peachy, Organic Juice Drink, 6 Fl oz Juice Boxes, Pack Of 40, Strawberry Peach, 6 Fl Oz (Pack of 40)",Cancelled: Out of stock,Delivery window (Prepaid),7/5/2022,7/8/2022,,1,2,0,0,0,13.7,0,,
6JVDUJ1E,HONBV,"ONT8 - Moreno Valley, CA",B003GAJPPC,6.57622E+11,6.57622E+11,"Honest Kids Goodness Grapeness, Grape Organic Fruit Juice Drink, 6.75 fl oz (32 Pack)",Cancelled: Out of stock,Delivery window (Prepaid),7/5/2022,7/8/2022,,1,18,0,0,0,13.08,0,,
6JVDUJ1E,HONBV,"ONT8 - Moreno Valley, CA",B003GADBYS,6.57622E+11,6.57622E+11,"Honest Tea Organic Fair Trade Honey Green Gluten Free, 16.9 Fl. Oz, 12 Pack",Accepted: EDI Only,Delivery window (Prepaid),7/5/2022,7/8/2022,7/20/2022,1,1458,1458,1449,9,10.92,15921.36,,
6JVDUJ1E,HONBV,"ONT8 - Moreno Valley, CA",B003GADAN0,6.57622E+11,6.57622E+11,"Honest Kids Super Fruit Punch Organic Fruit Juice Drink, 6.75 Fl Oz, 32 Pack",Cancelled: Out of stock,Delivery window (Prepaid),7/5/2022,7/8/2022,,1,1422,0,0,0,13.08,0,,
6C6KBB5T,XN1MA,"FTW1 - Dallas, TX",B0855NBDH3,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Strawberry, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/1/2022,1,126,126,126,0,34.65,4365.9,,
68X9OY6S,ATHEQ,"MQJ1 - GREENFIELD, IN",B07LD7B766,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Strawberry Banana, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,484,484,378,0,29.4,14229.6,,
68X9OY6S,ATHEQ,"MQJ1 - GREENFIELD, IN",B07LD2NV9X,8.1162E+11,8.1162E+11,"Core Power Fairlife 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,2266,2266,2144,0,29.4,66620.4,,
68X9OY6S,ATHEQ,"MQJ1 - GREENFIELD, IN",B07LCZC2C2,8.1162E+11,8.1162E+11,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,1007,1007,882,0,29.4,29605.8,,
68X9OY6S,ATHEQ,"MQJ1 - GREENFIELD, IN",B01DDIRE2W,8.1162E+11,8.1162E+11,"Fairlife Core Power Elite 42g High Protein Milk Shake, Ready To Drink for Workout Recovery, Vanilla, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/17/2022,1,1437,1437,1329,0,34.65,49792.05,,
68X9OY6S,ATHEQ,"MQJ1 - GREENFIELD, IN",B01DDIRDZA,8.1162E+11,8.1162E+11,"Core Power Fairlife Elite 42g High Protein Milk Shakes, Ready to Drink for Workout Recovery, Chocolate, 14 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,2364,2364,2270,0,34.65,81912.6,,
68X9OY6S,ATHEQ,"MQJ1 - GREENFIELD, IN",B007MI2RI6,8.56312E+11,10148,"Fairlife Core Power 26g Protein Milk Shakes, Ready To Drink for Workout Recovery, No Artificial Sweeteners, Chocolate, 11.5 Fl Oz (Pack of 12)",Accepted: EDI Only,Ship window (Collect),7/5/2022,7/8/2022,8/15/2022,1,426,426,353,0,28,11928,,
